target,ids,date,flag,user,text
0,2177807272,Mon Jun 15 06:44:04 PDT 2009,NO_QUERY,missdramatic,Still destroyed from midge bites from DC and Kylemore  OWWWWWW
0,2202700471,Tue Jun 16 22:15:21 PDT 2009,NO_QUERY,patmaddox,Oh no my slicehost is swapping!! 
0,2209795907,Wed Jun 17 10:48:26 PDT 2009,NO_QUERY,letterofkaye,I hate good byes. 
0,2186828829,Mon Jun 15 19:23:49 PDT 2009,NO_QUERY,kimmiedavid,Just saw Marley &amp; Me. Cried like a baby 
0,2014102904,Wed Jun 03 00:28:09 PDT 2009,NO_QUERY,cameron_crazy,@scrapchick i took 2 more of them about 30 mins ago too. as soon as i lay down it comes back though. 
0,2223689005,Thu Jun 18 08:35:23 PDT 2009,NO_QUERY,gabrielsoaresbr,just did a dificult math test .      i hate math soo much !
0,2255446909,Sat Jun 20 11:16:32 PDT 2009,NO_QUERY,importimagem,New iphone is not all that. Thought it would be better 
0,1975213016,Sat May 30 14:41:05 PDT 2009,NO_QUERY,GMAtwater,"@Sammysgirl1  Oh, man, poor Susan!  I had no idea.  What happened on camera? I feel so bad for her.  "
0,1556827093,Sun Apr 19 00:32:22 PDT 2009,NO_QUERY,MzDivaNicki,@thick5150 u prolly were naked lol ik drunk 
0,2245972016,Fri Jun 19 16:54:35 PDT 2009,NO_QUERY,Steffie_Angel,@nkangel74 yeah they are but one is way in the north and the other is way in the south and I am way in the middle  plus no 5* they soldout
0,2286364766,Mon Jun 22 16:20:48 PDT 2009,NO_QUERY,valerieluvsme,@samantharonson dont feel bad  they got nothing better to do!!! u rock!!! have a good day!!!
0,2045151267,Fri Jun 05 10:18:39 PDT 2009,NO_QUERY,dengelina,@TriGirlJ did you accept?  That's kinda creepy. 
0,1793877582,Thu May 14 04:17:06 PDT 2009,NO_QUERY,insteadofdeath,I just had a conversation with @KIllBei that basically ended with YOU'RE GOING TO FAIL CHEMISTRY. 
0,2043967070,Fri Jun 05 08:40:36 PDT 2009,NO_QUERY,thecriterion,Can't send emails all of a sudden from my phone. Thanks MediaTemple.  Mail app on Mac works just fine
0,2221943772,Thu Jun 18 06:15:15 PDT 2009,NO_QUERY,dyles_ftw,"@bbkev_ftw i know,hayyyyyyyyy "
0,2072299941,Sun Jun 07 20:45:47 PDT 2009,NO_QUERY,gothamsgreat1,washing 2 4x6 rugs in a washing machine was not a good idea 
0,1548549766,Fri Apr 17 21:15:57 PDT 2009,NO_QUERY,CrazyCali,dang i have work in the morning 
0,1558338158,Sun Apr 19 08:03:40 PDT 2009,NO_QUERY,scotthamilton,"@pennylaneuk Aww Penny that sucks  I will send some sun over to you, pronto!"
0,1980050432,Sun May 31 05:30:32 PDT 2009,NO_QUERY,LilGrasshopper,"@Itsjustme_Nicki Oh,tell him Ana says &quot;Have fun!&quot;...I'm doing my laundry too...  What's the time there?"
4,2176667519,Mon Jun 15 04:27:54 PDT 2009,NO_QUERY,Falke2k,She is my Star.  I Love You  @sitavermeulen  I am so happy. 
4,1974851661,Sat May 30 13:57:13 PDT 2009,NO_QUERY,luellalove,YAY!!!!!!!!!!!!!!!!!!!!!!!!!!! DIVERSITY IS WER IT'S AT!!!!!!!!!!! 
4,1958064886,Fri May 29 02:32:24 PDT 2009,NO_QUERY,Desplow,Downloading the Swedish language pack for Windows 7 
4,2058061864,Sat Jun 06 14:11:25 PDT 2009,NO_QUERY,sbjOfInTresT,wait i aint realize its senior week down here!! dats y dez kids goin wild smh!!! o well party tyme!!!!!! 
4,1971664581,Sat May 30 07:37:16 PDT 2009,NO_QUERY,GL,"@tito I have the same problem, really annoying. At least this one is really for you "
4,2015953722,Wed Jun 03 05:52:36 PDT 2009,NO_QUERY,om,@lohanipraveen that is a good idea. i will totally pursue that one 
4,2177465750,Mon Jun 15 06:09:17 PDT 2009,NO_QUERY,pavanpodila,@KevinHoffman Finally some action 
4,1969114677,Fri May 29 23:04:08 PDT 2009,NO_QUERY,Spider_girl,@sanibby i wanna fuck you  but im scared ill give u swine flu
4,1999687825,Mon Jun 01 20:38:58 PDT 2009,NO_QUERY,mooshinindy,@bnpositive I am the Canon whisperer. *you want a Caaaannooonnn....mmmm...Caaaaannnooonnn* Thank me later. 
4,2056646265,Sat Jun 06 11:31:49 PDT 2009,NO_QUERY,AlexLeung77,and you-- I wish you knew how proud I am of you 
4,1685709484,Sun May 03 01:40:44 PDT 2009,NO_QUERY,jamesdemonaco,"Okay I'm doneskies, night everyone! "
4,2062459541,Sat Jun 06 23:17:36 PDT 2009,NO_QUERY,Stephimuss,"@bitekate dude im a film student the chances of me making it are like a zillion to one, im sure you'd make a great model "
4,1957357797,Fri May 29 00:15:21 PDT 2009,NO_QUERY,Monica6942069,Im going to bed I hope I get a call in the morning 
4,2002674356,Tue Jun 02 04:52:17 PDT 2009,NO_QUERY,msalonen,"@xlad aww,thanks.just a reminder. "
4,2056370859,Sat Jun 06 11:01:22 PDT 2009,NO_QUERY,morissaje,Taking my graduation pictures 
4,2066463848,Sun Jun 07 10:34:10 PDT 2009,NO_QUERY,josephpeterson,"@doomsey, @nekosensei I don't view them as overpriced actually, my MBP is 39 months old and still works fine, more than a Dell can do! "
4,2050849012,Fri Jun 05 19:24:12 PDT 2009,NO_QUERY,Molecover,@Greyasrain haha.. please make us proud and don't forget the homework assignment 
4,1932514248,Tue May 26 21:37:23 PDT 2009,NO_QUERY,AlexTrup,"@nickylyh Yeah it was a cute joke, but still good to see she has a business brain "
4,1694402903,Mon May 04 02:28:07 PDT 2009,NO_QUERY,missBrieee,"@ghostallday lol I like raawrrrr. Cuz I'm a vicious tiger. Rawwwwrrrr, grrrrr.  lol"
4,2062188514,Sat Jun 06 22:33:23 PDT 2009,NO_QUERY,xcelsior,Heading to bed soon. Need to save my pinoy pride energy for the parade and festival tomorrow. 
4,1985947326,Sun May 31 18:04:26 PDT 2009,NO_QUERY,maddie_rox,Ice cream stop on way home 
4,1995490412,Mon Jun 01 13:34:27 PDT 2009,NO_QUERY,TomAllen1965,is having a great day so far!  
4,1933123250,Tue May 26 23:03:27 PDT 2009,NO_QUERY,RayleneOrnelas,G'nighty!!!  ???
4,2192060004,Tue Jun 16 06:26:29 PDT 2009,NO_QUERY,angelesrguez,I'm watching ''se lo que hicisteis''! 
4,2016825127,Wed Jun 03 07:25:17 PDT 2009,NO_QUERY,shy_matsi,"@Kabidlost yes, it's good food! "
4,1753052978,Sat May 09 23:57:16 PDT 2009,NO_QUERY,carmalog,@Marcyluvstravel omg! I dont blame you! hope you didnt hurt him too bad 
4,2001995851,Tue Jun 02 02:47:30 PDT 2009,NO_QUERY,sssshenin,im having my own little competiton 
4,1793705746,Thu May 14 03:42:22 PDT 2009,NO_QUERY,vesula,"@Serendipi Gig tonight and tomorrow night, so I expect to be asleep all weekend! Thankfully only one more week til half term "
4,1985506860,Sun May 31 17:14:09 PDT 2009,NO_QUERY,peach_0x,Is crazy full after moms penne vodka. 
4,1993430049,Mon Jun 01 10:21:50 PDT 2009,NO_QUERY,Nana_pr,@MuchMusic I have dish and I don't know what is the channel of MuchMusic. And I want to see the MMVA ! 
4,1970986785,Sat May 30 05:52:40 PDT 2009,NO_QUERY,bamesjott,@powertwitter thanks for fixing the links bug 
4,1973141396,Sat May 30 10:34:02 PDT 2009,NO_QUERY,isidoraaa,&quot;Chasing stars and losing shadows&quot; 
4,1550788445,Sat Apr 18 07:16:21 PDT 2009,NO_QUERY,TTVWineChick,"@BuddingWino Hey Thx for the #followfriday shout out!  Back at ya, my fellow wino!  "
4,1977420988,Sat May 30 20:56:47 PDT 2009,NO_QUERY,linercare,Yes @meganswicegood it is. I'm sitting next to one too. lol 
4,2004532876,Tue Jun 02 08:20:54 PDT 2009,NO_QUERY,youngnik718,JUNE 4TH JUNE 4TH JUNE 4TH! THISIS50.COM 5 BORO TOUR FINALEEE!!!! BE THERE AS I GO IN!!!!!!!!! .. HA COMEDY CLUB IN TIMES SQUARE 
4,1975087857,Sat May 30 14:25:19 PDT 2009,NO_QUERY,giacinto32,Off to bed. Tomorrow studying for the Norwegian exam :S Good Night Twitters! 
4,1957183847,Thu May 28 23:45:17 PDT 2009,NO_QUERY,iconis,"@CJ_II No, god. Well. Yes. It's the follow-up hit to Dick in a Box. "
4,1995636376,Mon Jun 01 13:48:28 PDT 2009,NO_QUERY,soundz714,@KittyBradshaw neither of us are on the site anymore 
4,1573046965,Mon Apr 20 23:30:44 PDT 2009,NO_QUERY,GarethPrice,@adamstrawson hehe . Just set you Twitter location to east bourne for the time being  hoping I'll get time to finish my up date this week
4,1694856538,Mon May 04 04:23:01 PDT 2009,NO_QUERY,NGowers,"@Taddy69 Not good, I know that feeling. Hope you get well soon. "
4,1984532762,Sun May 31 15:17:35 PDT 2009,NO_QUERY,NiteMan,But at least he'll get the sale 
4,1564283921,Mon Apr 20 02:43:32 PDT 2009,NO_QUERY,AlistairDavies,has left way too much work to do... but at least Ive got an inset day to do it in 
4,2014348857,Wed Jun 03 01:14:04 PDT 2009,NO_QUERY,LouiseMayes,"@MandyPandy32 Morning!!!  Mr. Tweet 'recommended' you hence my follow ~ hope that's OK, look forward to reading your tweets  x"
4,2062364911,Sat Jun 06 23:01:42 PDT 2009,NO_QUERY,timo_ruohomaki,@BrookeBanx How can such a big fruit only have so little to eat? 
4,2056917821,Sat Jun 06 12:02:12 PDT 2009,NO_QUERY,MiriamCheah,@valjimenez yeah thats why i stopped tweeting and norma thought i passed out coz i was too exhausted haha 
4,1793906463,Thu May 14 04:22:30 PDT 2009,NO_QUERY,swifteagle,is waiting for her alpha-gay to arrive any minute now 
4,1982417007,Sun May 31 11:09:59 PDT 2009,NO_QUERY,DaveMora,@neavilag picture .. usually means &quot;imaginate un tienda como pollo campero y mc donalds&quot; coffee bean is a store like starbucks but better 
4,1470044791,Tue Apr 07 08:10:55 PDT 2009,NO_QUERY,juliehancock32,"@c_ohme it looked like he signed up, used it for a day, and threw in the towel..until YESTERDAY! Good job! "
4,1883326458,Fri May 22 08:22:25 PDT 2009,NO_QUERY,jillzaa,Happy Friday Everyone!!! 
4,1933020390,Tue May 26 22:47:25 PDT 2009,NO_QUERY,leeleegrc,"@muffinzandcatz The window in my bedroom opens  But never fear, Freddy Mercury is safe and sound, subleasing Joanna's room."
4,2057620675,Sat Jun 06 13:20:45 PDT 2009,NO_QUERY,violetposy,@maltpress You win!!  It rings bells but I just can't place it. Put me out of my misery which one is it?? 
4,1999476290,Mon Jun 01 20:17:06 PDT 2009,NO_QUERY,addieking,"@w2scott yes, that sounds delightful... enjoy it partially on my behalf, plz since i will not be having any. "
4,2051088519,Fri Jun 05 19:50:29 PDT 2009,NO_QUERY,realmadrid95,Ok im  about to sleep good night tweeps  i had a friend(aka @AXEL2010a) for a wile     had fun but now im exhausted
4,1834305379,Mon May 18 02:25:31 PDT 2009,NO_QUERY,robschmob,"@JohnPeel i know man, since he got on a full time contract and gets sick pay he is using it to its full potential "
4,1792238855,Wed May 13 22:33:11 PDT 2009,NO_QUERY,activistchica,@insearchofnkotb have fun! wish i could be there. tell jordan happy b-day and give him a hug for me! 
4,1956405417,Thu May 28 21:48:33 PDT 2009,NO_QUERY,AjaParales,@mislulu girl i miss u so much! hope u got back to romania ok  email me ASAP!
4,1824825954,Sun May 17 03:06:14 PDT 2009,NO_QUERY,Bradds056,by the way productive for me is having a good time 
4,2000925850,Mon Jun 01 23:20:21 PDT 2009,NO_QUERY,mob61uk,@thunderstreak Just saw your tweet - congratulations to you both!!!!!!!!!!! 
4,2061539022,Sat Jun 06 21:04:49 PDT 2009,NO_QUERY,unique_phillips,@artsyleelee I may have opened Pandora's Box by extending the topic. A couple more tonight then off to bed. Continued tomorrow till I win 
4,2190150212,Tue Jun 16 01:54:47 PDT 2009,NO_QUERY,chrislee,@CraveAZ @onb Sounds like a plan. I'm ready! 
4,1974364188,Sat May 30 12:59:08 PDT 2009,NO_QUERY,Eazye237,@RocsteadyIz ok ok I will leave u at that  LOL
4,1565764358,Mon Apr 20 07:30:14 PDT 2009,NO_QUERY,Amy1286,@ajcarlos25 Good luck! Sooner or later one will stick 
4,1982907944,Sun May 31 12:08:07 PDT 2009,NO_QUERY,rafaelsolis,Packing up...off to Dublin for a good session of meetings. Hope weather will be nice... 
4,1557584268,Sun Apr 19 04:58:35 PDT 2009,NO_QUERY,BrianLockwood,"@jillyanmurphy you mean the famous Ken Robinson from TED, amazing how connected we all are, "
4,1827053238,Sun May 17 09:53:36 PDT 2009,NO_QUERY,sfajackie23,finally home... just chillin before the rockets game... go rockets!!! send those lakers hoome!! 
4,1565763951,Mon Apr 20 07:30:10 PDT 2009,NO_QUERY,CSSline,@roxeteer It's always nice to add great websites coming from Finland. 
4,1680022023,Sat May 02 10:43:19 PDT 2009,NO_QUERY,coudron,Someone should come make me some Mint Juleps  http://tinyurl.com/c3zequ
4,2049145051,Fri Jun 05 16:22:23 PDT 2009,NO_QUERY,blonde_babe93,Ready for a nice relaxing weekend. 
4,1834920416,Mon May 18 04:37:05 PDT 2009,NO_QUERY,drhorriblefan,I love the fact that people sent me happy birthday via twitter 
4,1880314103,Fri May 22 00:48:25 PDT 2009,NO_QUERY,anca_foster,"You guys are so absorbed by self promotion and links, it's pretty sad. "
4,1564415710,Mon Apr 20 03:23:09 PDT 2009,NO_QUERY,Nicalovesyou,It's just like a crazy puzzle 
4,2054829470,Sat Jun 06 08:10:01 PDT 2009,NO_QUERY,ACsBarbieGirl69,YAY stealing daddys internet! 
4,1469873562,Tue Apr 07 07:40:19 PDT 2009,NO_QUERY,NatashaLewis,amazed at how happy i've been since saturday. must be the sun. figure i have SAD - that would explain all this positivity! 
4,1973757885,Sat May 30 11:46:33 PDT 2009,NO_QUERY,kendall1234,goin out now  baby u would never just past time okayy &lt;3
4,1823322031,Sat May 16 21:40:05 PDT 2009,NO_QUERY,ajink09,@ruxoz Good song 
4,1962021325,Fri May 29 10:24:05 PDT 2009,NO_QUERY,scottkilmer,@bluefuego t-shirt is nice but I NEED more cowbell!  You know what I'm talking about 
4,2176471089,Mon Jun 15 03:58:03 PDT 2009,NO_QUERY,mement0es,@slesta How abt 'how I met ur mother'? I really love that sitcom  Funneeeh..
4,1834672085,Mon May 18 03:48:42 PDT 2009,NO_QUERY,Kishlaw,Got to reboot my iMac just did a software update 
4,2189910977,Tue Jun 16 01:14:16 PDT 2009,NO_QUERY,shintaaa,@babygirlparis I HATE U. Im sorry but i always wanted to say that to you. HOPE U SEE THIS.  mwa mwa. Hated truely.
4,1914425863,Mon May 25 10:43:53 PDT 2009,NO_QUERY,smidgeboxdesign,"@daisyjanie lovely, thanks! the sun is shining "
4,1755378832,Sun May 10 08:59:29 PDT 2009,NO_QUERY,VoluntourismGal,Thinking it's funny that the only companies questioning my survey r the same ones that are down YOY - hard to believe others are better?? 
4,2053539498,Sat Jun 06 04:54:45 PDT 2009,NO_QUERY,jelibear,@deathangel0123 Fine as a healthy puppy 
4,2044242378,Fri Jun 05 09:04:30 PDT 2009,NO_QUERY,intheOZ,"@Cubfnatic Oh, yes it is!!!  They JUST left!!!!  Hallelujah!!! Hallelujah!!!!    (insert oz doing backflips!)"
4,1998842483,Mon Jun 01 19:12:49 PDT 2009,NO_QUERY,Kelsabels93,@mileycyrus http://twitpic.com/6fvzh - aww! you two are too cute 
4,1957597201,Fri May 29 01:00:08 PDT 2009,NO_QUERY,therealmariela,going to bed feeling like the luckiest woman in all the world... feels amazing. 
4,1988882674,Sun May 31 23:39:29 PDT 2009,NO_QUERY,FloristSEOWatch,@mattcutts a blast of wine just came out of my nose 
4,1957278012,Fri May 29 00:01:44 PDT 2009,NO_QUERY,p_richardson,it makes sense now. let's roll with this. 
4,2000427477,Mon Jun 01 22:05:32 PDT 2009,NO_QUERY,krystinascott,@ScriptedChaos happens to me too. The only followers I really see go missing r the pretty face bots that show up again next week anyway. 
4,2189496569,Tue Jun 16 00:10:09 PDT 2009,NO_QUERY,nazroll,@vinoaj just got eclipse installd on my work machine. i have begun  jeng jeng jeng #ghacksg #gtugs #gtugkl
4,2002831832,Tue Jun 02 05:16:09 PDT 2009,NO_QUERY,_Marney,@KevinRuddPM going over the plans of your $35MILL bunker huh lol..don't worry..the rest of us will be fine..or dead  lolol
4,1998270851,Mon Jun 01 18:16:28 PDT 2009,NO_QUERY,setpihi,@ddlovato Wasabi - Lee Harding ............ Old song (maybe 2003/04?) but good song. Ha! 
4,2066174546,Sun Jun 07 10:01:37 PDT 2009,NO_QUERY,Tiffanybr,sunny days ftw. almost my bday!!! 
4,1883495390,Fri May 22 08:38:32 PDT 2009,NO_QUERY,Farmsteadlady,"I'm out...need to finish some mowing, make pizza dough for dinner, and plan the menu for the cookout....it's gonna be hot today!!!  "
4,2070935846,Sun Jun 07 18:33:06 PDT 2009,NO_QUERY,kmcasey515,awful case of the mondays already.. home &amp; tired from a fun weekend. phillies game and nba finals until bed 
4,1980958271,Sun May 31 08:05:09 PDT 2009,NO_QUERY,digitalkatie,Heading to our friend's house in Uphall for a BBQ 
4,1823015192,Sat May 16 20:54:59 PDT 2009,NO_QUERY,chorao182,#delongeday #delongeday #delongeday #delongeday #delongeday #delongeday #delongeday #delongeday #delongeday #delongeday 
4,1557135313,Sun Apr 19 02:12:47 PDT 2009,NO_QUERY,OmgItsGabrielle,I hate school. Im going to petrol bomb it 
4,2178984733,Mon Jun 15 08:29:03 PDT 2009,NO_QUERY,tatewatkins,"only got to get through the next 4 hours and then day off tomorrow for a meal with the missus, courtesy of her mother "
4,2055695503,Sat Jun 06 09:47:18 PDT 2009,NO_QUERY,globalmdeuce,@DrSoniaKumar oh word? gonna look into that. prolly give my doc a call. or go visit lil kim and dem at the massage parlor. 
4,1978982789,Sun May 31 01:10:15 PDT 2009,NO_QUERY,joanneistheshit,@Apriss nice  i should try purple&amp;gold eyeshadow lol
4,1792118107,Wed May 13 22:10:20 PDT 2009,NO_QUERY,TennaT,@amoretteweeks I miss u too cuzo!!!!!! What's up?? Hopefully I'll be in CT soon right @broadway009? 
4,2001896933,Tue Jun 02 02:27:17 PDT 2009,NO_QUERY,keithhide,@amymacdonald1 awww come on it was a little bit funny 
4,2015599118,Wed Jun 03 05:04:29 PDT 2009,NO_QUERY,Luvschweetheart,@MrsMW So glad it's a better week.  Cold weather -mmm great for snuggling babies &amp; hot tea 
4,1690760559,Sun May 03 16:18:53 PDT 2009,NO_QUERY,AmbrerAmbre,"so my voice recital wasnt half bad! my first song was eh, but my 2nd song was perty awesome  happy bday to my sis- she was amazing at  ..."
4,2063505798,Sun Jun 07 02:56:11 PDT 2009,NO_QUERY,Sirenserina,Home from an eve with Monastic......very happy 
4,2186788046,Mon Jun 15 19:20:15 PDT 2009,NO_QUERY,jerryjamesstone,"@rshreeves LOL Hey, that was a fun toy when I was a kid. "
4,2063416586,Sun Jun 07 02:34:14 PDT 2009,NO_QUERY,erinjeany,@klmjl5 thank you for thinking of me! 
4,1556361051,Sat Apr 18 22:32:39 PDT 2009,NO_QUERY,Jatty07,Iv spellt max payne three differnt ways in the past few tweets. Time to go work cya all in 9 hours 
4,2062161714,Sat Jun 06 22:29:26 PDT 2009,NO_QUERY,itmightbechris,"maybe take a shower, den tv, den sleeeppp!! "
4,2003293170,Tue Jun 02 06:15:50 PDT 2009,NO_QUERY,keza34,@Dojie most definately with show later and all yo can eat chinese.lol 
4,2188542349,Mon Jun 15 22:05:24 PDT 2009,NO_QUERY,_Lauren_Mallory,@TheTanyaDenali I don't mean yourself silly!  I mean me!  Tell him the pretty Lauren Mallory says hi!  
4,1564153715,Mon Apr 20 02:02:52 PDT 2009,NO_QUERY,ellenhalvorsen,@SaminaHolly yes.. but expensive.. 
4,1564400697,Mon Apr 20 03:18:41 PDT 2009,NO_QUERY,danajo28,is in class with Kade... only five more days after today!   
4,1685241495,Sat May 02 23:35:06 PDT 2009,NO_QUERY,nsane8,@akomuzikera almost 2 months  -- im very charming... what can i do??... 
4,1993623039,Mon Jun 01 10:40:26 PDT 2009,NO_QUERY,BriColeBolt,"I couldn't find my glasses for like 20 mins. It was a definite Velma moment from scooby doo. Oh yeah, I'm using a cartoon analogy "
4,1882449553,Fri May 22 06:53:39 PDT 2009,NO_QUERY,kmwaite,@swdanielle He's the greek waiter down the street. He just doesn't know we're in love yet! 
4,2058946308,Sat Jun 06 15:56:41 PDT 2009,NO_QUERY,lydiashute,Scooby-doo mac &amp; cheese &amp; down/uploading photos 
4,1997047439,Mon Jun 01 16:09:32 PDT 2009,NO_QUERY,Ksas903,@OhHerroVinnie I did my part 
4,1970403407,Sat May 30 03:43:50 PDT 2009,NO_QUERY,dipidipodipsi,thinks nothing is harder than saying goodbye  http://plurk.com/p/x6d6d
4,1932562123,Tue May 26 21:43:23 PDT 2009,NO_QUERY,hoyrolland,Time for bed with my sexy lady 
4,1557939042,Sun Apr 19 06:39:13 PDT 2009,NO_QUERY,jhgagle,"Everyone, if you're following me, you should also be following @lsgagle as well, she's an A-MAZE-ING woman! "
4,2001866984,Tue Jun 02 02:20:54 PDT 2009,NO_QUERY,felicityfuller,guess what - those blinking cats are back - go away lol 
4,1996195512,Mon Jun 01 14:41:10 PDT 2009,NO_QUERY,jtudor,its a bright and sunny day..........somewhere 
4,2012996799,Tue Jun 02 21:42:10 PDT 2009,NO_QUERY,Rosie21,"@zanelowe morning Zane...actually, good night "
4,1677224608,Sat May 02 01:01:14 PDT 2009,NO_QUERY,Delight_Yankee,Happy bank holiday weekend saturday! just opened the shop up waiting for Derby to wake up and come visit us 
4,1996339490,Mon Jun 01 14:55:17 PDT 2009,NO_QUERY,Tiffaney1115,@Tiffaney1115 I mean h town 
4,2068688040,Sun Jun 07 14:31:12 PDT 2009,NO_QUERY,bncomplex,Got my creative juices flowing x10 
4,2060682388,Sat Jun 06 19:22:25 PDT 2009,NO_QUERY,gobullet,@MssThang awesome! 
4,2002818448,Tue Jun 02 05:14:13 PDT 2009,NO_QUERY,davidhorat,"Today GLUE 2.0 LDAP implementation conference, let's see if I manage to agree with everyone and package it nicely this month! "
4,1971649446,Sat May 30 07:35:10 PDT 2009,NO_QUERY,MKCOL,Itweet working again 
4,1980843018,Sun May 31 07:48:49 PDT 2009,NO_QUERY,wanesaleto,HELLO TWECHELONS (thanks Eleni) 
4,2176575875,Mon Jun 15 04:14:05 PDT 2009,NO_QUERY,delphine16,@JamesGowers yes I did  and you ?
4,1881453068,Fri May 22 04:42:26 PDT 2009,NO_QUERY,Shellyypark,booked a holiday in August whilst really enjoying my Cheese and Banana Toastie  yum :p :p
4,2053569136,Sat Jun 06 05:00:38 PDT 2009,NO_QUERY,cherylpiedad,@mayhemstudios Thanks much! I'm learning lots from you.  
4,1692139689,Sun May 03 19:21:35 PDT 2009,NO_QUERY,mitra0g,@MarktotheAdam whew glad you found it! I love my blackberry 
4,2059797954,Sat Jun 06 17:39:32 PDT 2009,NO_QUERY,FancNc,8 more days till Bermuda! Fun in the sun 
4,1468529883,Tue Apr 07 02:13:50 PDT 2009,NO_QUERY,itsmeixie,@mikeyway http://twitpic.com/2tu6p - take care guys..!! 
4,1554169604,Sat Apr 18 16:15:32 PDT 2009,NO_QUERY,ByDezin,"@ReallyShecky thanks for the tweet out!!   You know me, I'm a helper LOL"
4,1551682290,Sat Apr 18 09:42:00 PDT 2009,NO_QUERY,chloestewart,@mrjamesstewart not proud of you ! you better sleep 12 hours non stop tonight 
4,1971924363,Sat May 30 08:11:21 PDT 2009,NO_QUERY,Taviz,when you feel embarassed then ill be your pride when you need directions then ill be the guide for all time 
4,1830579875,Sun May 17 17:08:33 PDT 2009,NO_QUERY,missbento,Airport heading back to my life-style. 
4,2018731468,Wed Jun 03 10:25:27 PDT 2009,NO_QUERY,Summer_Lewis,@nateflynn aww you look so pretty 
4,1694108414,Mon May 04 01:07:18 PDT 2009,NO_QUERY,hudgens,@markwreeve We need to get you a image icon other then the default one 
4,1968048403,Fri May 29 20:39:59 PDT 2009,NO_QUERY,idreamofjeanny,"@janedoughh haha.. what? i thought hyphy's dead now? lmao! naw, i'm going to a free show.  you know me, i can't say no to free things. lol"
4,1983172589,Sun May 31 12:38:40 PDT 2009,NO_QUERY,dominicdiesel,"sunbathing in the park, drinks - then nandos and some chilled business bits - perfect sunday x no longer low mood "
4,1977865457,Sat May 30 21:53:13 PDT 2009,NO_QUERY,TwistedMacSista,"@jordanknight you were my 3,000 tweet &amp; didnt know it til now..it was fun playing with ya tonight "
4,2071013913,Sun Jun 07 18:41:13 PDT 2009,NO_QUERY,DanielMapp,"that enough for one night, uncharted 2 beta code/share anyone? pleaaaaaaaaasee "
4,1574045911,Tue Apr 21 04:01:34 PDT 2009,NO_QUERY,MaheshKrishnan,Watching #IPL and the Prince of Kolkatta just took two wickets in his first over. He still has the golden arm 
4,2179851762,Mon Jun 15 09:40:18 PDT 2009,NO_QUERY,apexwebstudio,is currently developing our new website 
4,2177505093,Mon Jun 15 06:13:27 PDT 2009,NO_QUERY,jonasfanpt,New album from Jonas Brothers comes out today!!! hehehe  ! It's gonna be so awesome ;) lol
4,1752697836,Sat May 09 22:41:24 PDT 2009,NO_QUERY,crrystalbabe,@vivianchiu LOL. You should buy your mummy flowers 
4,1551365186,Sat Apr 18 08:51:55 PDT 2009,NO_QUERY,MakeupByRere,"@the_cool hehe, well i can't help u with that but i'll keep u updated if i change professions "
4,2174489609,Sun Jun 14 22:39:41 PDT 2009,NO_QUERY,hairlessheart,"@ste_routledge Saw that on Amazon - looks amazing, but bloody expensive! "
4,2051284982,Fri Jun 05 21:29:52 PDT 2009,NO_QUERY,MommyBrain,@chicBuds HIS tooth would be cool. Maybe camouflage or something ... I'm sure my hubby would wear it 
4,1989767679,Mon Jun 01 02:44:25 PDT 2009,NO_QUERY,livnenna,"@yonderboy hehe. Aww, you're the sweetest  (and yes, accounting is correct :p)"
4,2052571684,Sat Jun 06 01:11:42 PDT 2009,NO_QUERY,frncscalouise,YAAAY! classes are postponed! so happy. 
4,1751985667,Sat May 09 20:46:03 PDT 2009,NO_QUERY,doki_doki,@jovialjen The fever's gone ... Thanks Jen! 
4,2184576625,Mon Jun 15 16:06:39 PDT 2009,NO_QUERY,samrowe_8D,"had a great day, tired. dinner then sleeeeeeeeeeeeP! "
4,1468973564,Tue Apr 07 04:39:40 PDT 2009,NO_QUERY,leobm,@hyperstruct more cool shell stuff  - Higher-order shell http://tr.im/in3W
4,1881294775,Fri May 22 04:13:58 PDT 2009,NO_QUERY,TheBetterSexDoc,"@markhundley Mark, you are so awesome! Thank you "
4,1553986273,Sat Apr 18 15:45:22 PDT 2009,NO_QUERY,juelzdesignz,@OfficialJanny lol i was just wondering and thanxx 
4,1794360163,Thu May 14 05:37:46 PDT 2009,NO_QUERY,angelicamarie31,needs more followers 
4,2054561714,Sat Jun 06 07:37:11 PDT 2009,NO_QUERY,bellab12,@Fabulista Only one more day til your b- b- b-day! 
4,2053463758,Sat Jun 06 04:38:47 PDT 2009,NO_QUERY,marvlove,@LilDave Oh it's great!!! The only prob is I never realize how much I've eaten until I have a tall stack of empty plates in front of me! 
4,2189037686,Mon Jun 15 23:06:06 PDT 2009,NO_QUERY,SoooRiNIKulous,@echoisthename Well thank you Boo Buddy!! More pics tomorrow...theme: '40s/'50s Pin-up! I'm excited! 
4,1882318706,Fri May 22 06:39:14 PDT 2009,NO_QUERY,xm3lzxxfam0usx,"ughh I hate sko0l, cnt wait for summer, imma be doin big things "
4,2063061253,Sun Jun 07 01:13:52 PDT 2009,NO_QUERY,der88397,just finished studying both tagalog at english ng artikulo nang watchtower for tomorow study. 
4,1992457771,Mon Jun 01 08:47:08 PDT 2009,NO_QUERY,NaplesSmartGirl,"Someone searched &quot;smart girls Naples Florida&quot; this morning and found my website...hey pal, there's only 1 Naples Smart Girl! "
